no1_pred,no1_score,no10_pred,no10_score,no10_aug_pred,no10_aug_score,no11_pred,no11_score,no11_aug_pred,no11_aug_score,no12_pred,no12_score,no12_aug_pred,no12_aug_score,no13_pred,no13_score,no13_aug_pred,no13_aug_score,no14_pred,no14_score,no14_aug_pred,no14_aug_score,no15_pred,no15_score,no15_aug_pred,no15_aug_score,no16_pred,no16_score,no16_aug_pred,no16_aug_score,no17_pred,no17_score,no17_aug_pred,no17_aug_score,no18_pred,no18_score,no18_aug_pred,no18_aug_score,no19_pred,no19_score,no19_aug_pred,no19_aug_score,no1_aug_pred,no1_aug_score,no2_pred,no2_score,no20_pred,no20_score,no20_aug_pred,no20_aug_score,no21_pred,no21_score,no21_aug_pred,no21_aug_score,no22_pred,no22_score,no22_aug_pred,no22_aug_score,no23_pred,no23_score,no23_aug_pred,no23_aug_score,no24_pred,no24_score,no24_aug_pred,no24_aug_score,no25_pred,no25_score,no25_aug_pred,no25_aug_score,no2_aug_pred,no2_aug_score,no3_pred,no3_score,no3_aug_pred,no3_aug_score,no4_pred,no4_score,no4_aug_pred,no4_aug_score,no5_pred,no5_score,no5_aug_pred,no5_aug_score,no6_pred,no6_score,no6_aug_pred,no6_aug_score,no7_pred,no7_score,no7_aug_pred,no7_aug_score,no8_pred,no8_score,no8_aug_pred,no8_aug_score,no9_pred,no9_score,no9_aug_pred,no9_aug_score,reliable_pred,reliable_score,reliable_aug_pred,reliable_aug_score,total_pred,total_score,total_aug_pred,total_aug_score,y
0.8600224,2.0,0.72238463,1.0,0.63968366,1.0,0.71274227,1.0,0.70525163,1.0,0.59352326,1.0,0.61404765,1.0,0.6599078,1.0,0.73278123,1.0,0.86319023,2.0,0.7409237,1.0,0.60951215,1.0,0.597878,1.0,0.57409805,1.0,0.5591148,1.0,0.6545614,1.0,0.53606784,1.0,0.57201576,1.0,0.4834296,1.0,0.6226949,1.0,0.7244231,1.0,0.9077071,2.0,0.5686563,1.0,0.5969451,1.0,0.6345872,1.0,0.61450106,1.0,0.65843993,1.0,0.588756,1.0,0.62537163,1.0,0.7783714,2.0,0.69365215,1.0,0.6725858,1.0,0.6284149,1.0,0.7113935,1.0,0.70068663,1.0,0.6618847,1.0,0.67538625,1.0,0.6746197,1.0,0.61683524,1.0,0.7421117,1.0,0.60337293,1.0,0.5949309,1.0,0.7658157,2.0,0.67108727,1.0,0.637043,1.0,0.6784674,1.0,0.64891475,1.0,0.65731585,1.0,0.68934226,1.0,0.70077425,1.0,0.6127271,1.0,0.6386807,1.0,0.63474876,1.0,0.6420309,1.0,2.0
0.8630106,1.0,0.72326696,1.0,0.64371705,1.0,0.712631,1.0,0.698941,1.0,0.5934053,1.0,0.60233295,1.0,0.6596887,1.0,0.72531533,1.0,0.8647209,1.0,0.7452376,1.0,0.60477,1.0,0.61993414,1.0,0.57282954,1.0,0.5668976,1.0,0.63567215,1.0,0.537644,1.0,0.56975716,1.0,0.49396196,0.0,0.6217669,1.0,0.73240566,1.0,0.9052074,1.0,0.6048977,1.0,0.60201824,1.0,0.63733226,1.0,0.6213273,1.0,0.6610621,1.0,0.58539605,1.0,0.6285689,1.0,0.81497616,1.0,0.6845466,1.0,0.67278534,1.0,0.6209178,1.0,0.7006954,1.0,0.6865502,1.0,0.6555421,1.0,0.67543584,1.0,0.6768368,1.0,0.61718976,1.0,0.746281,1.0,0.6024308,1.0,0.59818256,1.0,0.7616188,1.0,0.6314576,1.0,0.6353264,1.0,0.6802517,1.0,0.64567804,1.0,0.65790755,1.0,0.67615414,1.0,0.6945466,1.0,0.60393196,1.0,0.6357797,1.0,0.60834914,1.0,0.641076,1.0,1.0
0.8636999,3.0,0.72002405,2.0,0.66689616,2.0,0.7134576,2.0,0.698214,2.0,0.5906391,2.0,0.6026957,2.0,0.6549735,2.0,0.7254658,2.0,0.84791297,3.0,0.7471988,2.0,0.6018705,2.0,0.6185242,2.0,0.5736619,2.0,0.569899,2.0,0.63038266,2.0,0.5367983,2.0,0.5696944,2.0,0.5015766,2.0,0.6210253,2.0,0.77567285,2.0,0.90964013,3.0,0.59784806,2.0,0.6016433,2.0,0.6352826,2.0,0.6211505,2.0,0.65838695,2.0,0.5826741,2.0,0.62800527,2.0,0.833696,3.0,0.691334,2.0,0.67309046,2.0,0.6221908,2.0,0.7046164,2.0,0.71250093,2.0,0.6539606,2.0,0.6763935,2.0,0.6782243,2.0,0.6175842,2.0,0.7501492,2.0,0.6010926,2.0,0.59747654,2.0,0.76235867,2.0,0.6131359,2.0,0.63830686,2.0,0.6831571,2.0,0.64240855,2.0,0.6599915,2.0,0.6744119,2.0,0.69506663,2.0,0.60912913,2.0,0.6390713,2.0,0.64026016,2.0,0.6440945,2.0,3.0
0.859412,2.0,0.72422785,1.0,0.641247,1.0,0.71135646,1.0,0.704707,1.0,0.5928529,1.0,0.61428684,1.0,0.66172266,1.0,0.72967446,1.0,0.8650715,2.0,0.74151105,1.0,0.6094227,1.0,0.60369605,1.0,0.57496494,1.0,0.5599804,1.0,0.6530468,1.0,0.53863543,1.0,0.5712727,1.0,0.4848992,1.0,0.6218523,1.0,0.7246568,1.0,0.9048132,2.0,0.5686896,1.0,0.5981392,1.0,0.6356787,1.0,0.6176058,1.0,0.6590978,1.0,0.5878122,1.0,0.6255296,1.0,0.7873896,2.0,0.68955123,1.0,0.673682,1.0,0.6299649,1.0,0.7096399,1.0,0.6970024,1.0,0.6613494,1.0,0.67573315,1.0,0.6741937,1.0,0.61214757,1.0,0.74347144,1.0,0.6018076,1.0,0.5953844,1.0,0.7730989,2.0,0.6713571,1.0,0.6361154,1.0,0.679051,1.0,0.6466476,1.0,0.660082,1.0,0.6872484,1.0,0.69988745,1.0,0.60918105,1.0,0.636966,1.0,0.6259082,1.0,0.64525616,1.0,2.0
0.86092764,2.0,0.7221876,1.0,0.6484962,1.0,0.71372676,1.0,0.6986011,1.0,0.59124297,1.0,0.60456955,1.0,0.65781236,1.0,0.72584766,1.0,0.8638212,2.0,0.7446263,1.0,0.60523874,1.0,0.61295426,1.0,0.5722305,1.0,0.56683993,1.0,0.6346013,1.0,0.53673106,1.0,0.5698934,1.0,0.49202314,1.0,0.62185025,1.0,0.7371666,1.0,0.90641564,2.0,0.602971,1.0,0.6002684,1.0,0.6374351,1.0,0.62222385,1.0,0.6601852,1.0,0.5852727,1.0,0.62959677,1.0,0.81399214,2.0,0.68276393,1.0,0.67287993,1.0,0.62033796,1.0,0.7015237,1.0,0.70009404,1.0,0.65589124,1.0,0.6757161,1.0,0.6775049,1.0,0.6155251,1.0,0.7442739,1.0,0.60118425,1.0,0.5983422,1.0,0.7572648,2.0,0.63001114,1.0,0.6358249,1.0,0.6796274,1.0,0.6450128,1.0,0.6599759,1.0,0.67627573,1.0,0.6953226,1.0,0.6104604,1.0,0.6379441,1.0,0.6342463,1.0,0.6412782,1.0,2.0
0.86400133,2.0,0.72158253,1.0,0.65627176,1.0,0.71174204,1.0,0.69769937,1.0,0.59085596,1.0,0.60228884,1.0,0.65740037,1.0,0.72429,1.0,0.86311054,2.0,0.7455191,1.0,0.6022838,1.0,0.6161558,1.0,0.5728023,1.0,0.56885976,1.0,0.63359207,1.0,0.5374733,1.0,0.56967443,1.0,0.49260843,1.0,0.620798,1.0,0.75166917,2.0,0.90697837,2.0,0.6017404,1.0,0.6012214,1.0,0.6377334,1.0,0.62212604,1.0,0.65937144,1.0,0.5851674,1.0,0.6288982,1.0,0.8310669,2.0,0.68532896,1.0,0.67379886,1.0,0.6266951,1.0,0.7032032,1.0,0.70239383,1.0,0.6547525,1.0,0.6762185,1.0,0.67657715,1.0,0.61659145,1.0,0.74742264,1.0,0.6046453,1.0,0.5988647,1.0,0.76953155,2.0,0.6246098,1.0,0.63620734,1.0,0.68149996,1.0,0.6425103,1.0,0.65543526,1.0,0.6781728,1.0,0.693795,1.0,0.6063769,1.0,0.63776684,1.0,0.6345709,1.0,0.64198864,1.0,2.0
0.8595099,2.0,0.7223076,1.0,0.64548296,1.0,0.71182495,1.0,0.70423716,1.0,0.5925691,1.0,0.61618626,1.0,0.6609191,1.0,0.73149776,1.0,0.86430794,2.0,0.74176955,1.0,0.6091568,1.0,0.60218734,1.0,0.575191,1.0,0.55852157,1.0,0.6538735,1.0,0.5357237,1.0,0.5700754,1.0,0.48453608,1.0,0.62234765,1.0,0.73472387,1.0,0.9059777,2.0,0.566364,1.0,0.5966665,1.0,0.63482785,1.0,0.61603224,1.0,0.65751773,1.0,0.58683443,1.0,0.6273088,1.0,0.7854194,2.0,0.6892464,1.0,0.673053,1.0,0.6284837,1.0,0.7110922,1.0,0.6918495,1.0,0.6619342,1.0,0.676069,1.0,0.67480797,1.0,0.6120484,1.0,0.7469918,1.0,0.60115814,1.0,0.5960668,1.0,0.7728466,2.0,0.6709612,1.0,0.63670576,1.0,0.67893624,1.0,0.6467841,1.0,0.65922415,1.0,0.6835405,1.0,0.699971,1.0,0.6131154,1.0,0.6367735,1.0,0.6212147,1.0,0.6433706,1.0,2.0
0.8649588,1.0,0.72243875,1.0,0.6704318,1.0,0.71282935,1.0,0.6960274,1.0,0.590738,1.0,0.600591,1.0,0.6545238,1.0,0.7235815,1.0,0.84174246,1.0,0.74971676,1.0,0.6001265,1.0,0.62515324,1.0,0.57379264,1.0,0.5737968,1.0,0.6308276,1.0,0.5381275,1.0,0.5698154,1.0,0.51493204,1.0,0.620948,1.0,0.77310175,1.0,0.90926164,1.0,0.59412235,1.0,0.59761983,1.0,0.63627446,1.0,0.619882,1.0,0.65773493,1.0,0.5796077,1.0,0.6273069,1.0,0.8363715,1.0,0.697561,1.0,0.6739098,1.0,0.63910735,1.0,0.7085104,1.0,0.7102408,1.0,0.65296334,1.0,0.67734766,1.0,0.6782839,1.0,0.61504865,1.0,0.7516885,1.0,0.6025934,1.0,0.5958297,1.0,0.7764739,1.0,0.6071138,1.0,0.6391159,1.0,0.6817884,1.0,0.6400021,1.0,0.6618362,1.0,0.6728662,1.0,0.69343656,1.0,0.60714495,1.0,0.6372198,1.0,0.6223565,1.0,0.6445425,1.0,0.0
0.85729295,2.0,0.7236698,1.0,0.6299266,1.0,0.7112519,1.0,0.70411783,1.0,0.59419733,1.0,0.6133604,1.0,0.6579319,1.0,0.730867,1.0,0.86366373,2.0,0.7418872,1.0,0.6084497,1.0,0.6042349,1.0,0.57462,1.0,0.5580792,1.0,0.65232563,1.0,0.53768057,1.0,0.572455,1.0,0.48737666,1.0,0.62118036,1.0,0.7246435,1.0,0.9048592,2.0,0.56713915,1.0,0.5984649,1.0,0.63444155,1.0,0.6187068,1.0,0.6598991,1.0,0.5873147,1.0,0.6269939,1.0,0.78181386,2.0,0.68964136,1.0,0.67307353,1.0,0.6246671,1.0,0.7096915,1.0,0.6975384,1.0,0.6619748,1.0,0.6766803,1.0,0.6743855,1.0,0.6182157,1.0,0.7441792,1.0,0.6000651,1.0,0.59580296,1.0,0.7671644,2.0,0.6664996,1.0,0.6355702,1.0,0.6786978,1.0,0.64993376,1.0,0.66322714,1.0,0.6849133,1.0,0.6978456,1.0,0.6105934,1.0,0.6364522,1.0,0.61677307,1.0,0.6446358,1.0,2.0
0.8579591,3.0,0.72523063,2.0,0.65124357,2.0,0.7097076,2.0,0.7043291,2.0,0.5955044,2.0,0.61643404,2.0,0.65955603,2.0,0.7320978,2.0,0.8663501,3.0,0.74036586,2.0,0.6099305,2.0,0.5986279,2.0,0.5753787,2.0,0.5652592,2.0,0.66370577,2.0,0.5365726,2.0,0.57106876,2.0,0.4842852,1.0,0.62296563,2.0,0.711659,2.0,0.90651125,3.0,0.57503265,2.0,0.5972962,2.0,0.63678604,2.0,0.61744297,2.0,0.65752196,2.0,0.5907967,2.0,0.6255475,2.0,0.7831941,2.0,0.695955,2.0,0.6720674,2.0,0.6370277,2.0,0.71137893,2.0,0.69064146,2.0,0.6633226,2.0,0.67553794,2.0,0.67318714,2.0,0.6176484,2.0,0.74554294,2.0,0.605919,2.0,0.5951032,2.0,0.7805268,2.0,0.6758688,2.0,0.6366062,2.0,0.67729044,2.0,0.64930207,2.0,0.65677476,2.0,0.69384575,2.0,0.7000748,2.0,0.6117971,2.0,0.6417828,2.0,0.6071075,2.0,0.6455941,2.0,3.0
0.8583257,3.0,0.7252732,2.0,0.632619,2.0,0.710865,2.0,0.7057348,2.0,0.59284985,2.0,0.6139191,2.0,0.6608107,2.0,0.7353487,2.0,0.8612091,3.0,0.74130034,2.0,0.60893947,2.0,0.6055353,2.0,0.57333976,2.0,0.5613772,2.0,0.6532051,2.0,0.5388689,2.0,0.5711603,2.0,0.4863399,1.0,0.6211441,2.0,0.7337838,2.0,0.9039813,3.0,0.56711286,2.0,0.59900075,2.0,0.63476974,2.0,0.6210352,2.0,0.6565223,2.0,0.5883232,2.0,0.6254093,2.0,0.79208,2.0,0.6896216,2.0,0.6723327,2.0,0.6269539,2.0,0.7070718,2.0,0.6941079,2.0,0.66203225,2.0,0.67667586,2.0,0.674011,2.0,0.6119927,2.0,0.74370325,2.0,0.6043099,2.0,0.5944705,2.0,0.763387,2.0,0.66809684,2.0,0.6358399,2.0,0.67810243,2.0,0.6485924,2.0,0.6587845,2.0,0.6847893,2.0,0.6980315,2.0,0.60830814,2.0,0.6360534,2.0,0.6332131,2.0,0.64491934,2.0,3.0
0.8601246,3.0,0.723661,2.0,0.6406805,2.0,0.7109886,2.0,0.7045587,2.0,0.59296894,2.0,0.6090067,2.0,0.6608596,2.0,0.72909915,2.0,0.8663276,3.0,0.7421132,2.0,0.60846883,2.0,0.6063579,2.0,0.5745937,2.0,0.5632503,2.0,0.651151,2.0,0.538595,2.0,0.5709905,2.0,0.4845963,1.0,0.62160146,2.0,0.73224175,2.0,0.9053736,3.0,0.569545,2.0,0.599333,2.0,0.63579047,2.0,0.6186506,2.0,0.659643,2.0,0.5879554,2.0,0.62669015,2.0,0.7986968,2.0,0.6877732,2.0,0.67520577,2.0,0.6268421,2.0,0.70398587,2.0,0.69687563,2.0,0.65990907,2.0,0.6766244,2.0,0.6753646,2.0,0.61433053,2.0,0.74405694,2.0,0.60318065,2.0,0.5938484,2.0,0.76985407,2.0,0.6560037,2.0,0.6355431,2.0,0.67894167,2.0,0.64779085,2.0,0.6592754,2.0,0.683474,2.0,0.69769734,2.0,0.60757977,2.0,0.63638616,2.0,0.63014793,2.0,0.64493674,2.0,3.0
0.85742766,1.0,0.7237657,1.0,0.6302269,1.0,0.7116259,1.0,0.7003885,1.0,0.5916462,1.0,0.60959977,1.0,0.65692985,1.0,0.725322,1.0,0.8642768,1.0,0.74263746,1.0,0.6084088,1.0,0.60891813,1.0,0.57464653,1.0,0.5632649,1.0,0.64069086,1.0,0.5370868,1.0,0.5709056,1.0,0.4915171,0.0,0.6217696,1.0,0.73023826,1.0,0.90439844,1.0,0.577618,1.0,0.6009781,1.0,0.63601464,1.0,0.6213554,1.0,0.65881205,1.0,0.5869127,1.0,0.6278226,1.0,0.79549044,1.0,0.68404466,1.0,0.67585397,1.0,0.61890584,1.0,0.7024315,1.0,0.6906899,1.0,0.6608445,1.0,0.6777663,1.0,0.6758982,1.0,0.6177933,1.0,0.74622095,1.0,0.59840965,1.0,0.5970486,1.0,0.7708095,1.0,0.6472189,1.0,0.63611823,1.0,0.6798999,1.0,0.64740187,1.0,0.65990794,1.0,0.6818722,1.0,0.69416565,1.0,0.6107102,1.0,0.6403248,1.0,0.61981696,1.0,0.6443918,1.0,1.0
