no1_pred,no1_score,no10_pred,no10_score,no10_aug_pred,no10_aug_score,no11_pred,no11_score,no11_aug_pred,no11_aug_score,no12_pred,no12_score,no12_aug_pred,no12_aug_score,no13_pred,no13_score,no13_aug_pred,no13_aug_score,no14_pred,no14_score,no14_aug_pred,no14_aug_score,no15_pred,no15_score,no15_aug_pred,no15_aug_score,no16_pred,no16_score,no16_aug_pred,no16_aug_score,no17_pred,no17_score,no17_aug_pred,no17_aug_score,no18_pred,no18_score,no18_aug_pred,no18_aug_score,no19_pred,no19_score,no19_aug_pred,no19_aug_score,no1_aug_pred,no1_aug_score,no2_pred,no2_score,no20_pred,no20_score,no20_aug_pred,no20_aug_score,no21_pred,no21_score,no21_aug_pred,no21_aug_score,no22_pred,no22_score,no22_aug_pred,no22_aug_score,no23_pred,no23_score,no23_aug_pred,no23_aug_score,no24_pred,no24_score,no24_aug_pred,no24_aug_score,no25_pred,no25_score,no25_aug_pred,no25_aug_score,no2_aug_pred,no2_aug_score,no3_pred,no3_score,no3_aug_pred,no3_aug_score,no4_pred,no4_score,no4_aug_pred,no4_aug_score,no5_pred,no5_score,no5_aug_pred,no5_aug_score,no6_pred,no6_score,no6_aug_pred,no6_aug_score,no7_pred,no7_score,no7_aug_pred,no7_aug_score,no8_pred,no8_score,no8_aug_pred,no8_aug_score,no9_pred,no9_score,no9_aug_pred,no9_aug_score,reliable_pred,reliable_score,reliable_aug_pred,reliable_aug_score,total_pred,total_score,total_aug_pred,total_aug_score,y
0.8727591,2.0,0.65843993,1.0,0.83012426,2.0,0.8706967,2.0,0.8270024,2.0,0.67226595,1.0,0.7251453,1.0,0.7162384,1.0,0.7424284,1.0,0.9467153,2.0,0.8941326,2.0,0.759463,2.0,0.77294254,2.0,0.6898204,1.0,0.70058846,1.0,0.6990961,1.0,0.80347365,2.0,0.7247256,1.0,0.7025391,1.0,0.77732074,2.0,0.73681444,1.0,0.90077335,2.0,0.74815637,1.0,0.66392016,1.0,0.7606094,2.0,0.80054235,2.0,0.7641195,2.0,0.7956598,2.0,0.79416716,2.0,0.7973422,2.0,0.84724677,2.0,0.752388,2.0,0.7821506,2.0,0.79229355,2.0,0.8524306,2.0,0.6423143,1.0,0.8059343,2.0,0.78874487,2.0,0.6829896,1.0,0.6777284,1.0,0.69836414,1.0,0.6303434,1.0,0.8183684,2.0,0.83582246,2.0,0.7788646,2.0,0.79845405,2.0,0.7837793,2.0,0.75707376,2.0,0.8491763,2.0,0.80507165,2.0,0.72840214,1.0,0.73028904,1.0,0.78166205,2.0,0.76172644,2.0,2.0
0.8681672,1.0,0.6407903,1.0,0.8388216,1.0,0.8703001,1.0,0.82591504,1.0,0.68427914,1.0,0.72203857,1.0,0.71042424,1.0,0.7417856,1.0,0.93842906,1.0,0.8915343,1.0,0.76000816,1.0,0.77273464,1.0,0.6902575,1.0,0.7027345,1.0,0.6976564,1.0,0.81086355,1.0,0.7349892,1.0,0.7033417,1.0,0.7822585,1.0,0.7389285,1.0,0.90102005,1.0,0.74402136,1.0,0.6714625,1.0,0.7545116,1.0,0.7967654,1.0,0.7594824,1.0,0.7946639,1.0,0.7909345,1.0,0.7867478,1.0,0.9045618,1.0,0.75564086,1.0,0.7751729,1.0,0.7891186,1.0,0.8584137,1.0,0.64717513,1.0,0.8056827,1.0,0.7898562,1.0,0.6852933,1.0,0.6803561,1.0,0.70067364,1.0,0.6293395,1.0,0.81429595,1.0,0.8343459,1.0,0.77727556,1.0,0.79993826,1.0,0.784621,1.0,0.75957483,1.0,0.8385069,1.0,0.80433404,1.0,0.7290678,1.0,0.72749364,1.0,0.77881044,1.0,0.74836546,1.0,1.0
0.8713291,3.0,0.6439505,2.0,0.8455529,3.0,0.8740869,3.0,0.8241205,2.0,0.6790608,2.0,0.7227863,2.0,0.71032655,2.0,0.74473196,2.0,0.9421286,3.0,0.8910122,3.0,0.7597,2.0,0.76954955,2.0,0.6874695,2.0,0.7003459,2.0,0.694361,2.0,0.8107643,2.0,0.7300453,2.0,0.7002109,2.0,0.78076696,2.0,0.7377832,2.0,0.9000699,3.0,0.75165945,2.0,0.664429,2.0,0.7483074,2.0,0.7943182,2.0,0.7586509,2.0,0.7910306,2.0,0.79174143,2.0,0.78686076,2.0,0.8926089,3.0,0.7520895,2.0,0.77462816,2.0,0.7852923,2.0,0.85845655,3.0,0.6483084,2.0,0.80397695,2.0,0.78972644,2.0,0.67100465,2.0,0.67649156,2.0,0.7014651,2.0,0.63119596,2.0,0.8133767,2.0,0.83516645,3.0,0.7787696,2.0,0.7997583,2.0,0.7845529,2.0,0.7596746,2.0,0.8359409,3.0,0.80336225,2.0,0.7286947,2.0,0.72798675,2.0,0.78097504,2.0,0.7635475,2.0,3.0
0.8686333,2.0,0.6409253,1.0,0.8264597,2.0,0.8685338,2.0,0.8244554,2.0,0.67543674,1.0,0.7239828,1.0,0.7158547,1.0,0.740207,1.0,0.9430102,2.0,0.894731,2.0,0.75914234,2.0,0.77383816,2.0,0.69035214,1.0,0.70087457,1.0,0.69949186,1.0,0.8078833,2.0,0.7304142,1.0,0.7046381,1.0,0.7767388,2.0,0.73655665,1.0,0.90110475,2.0,0.74569255,1.0,0.6669173,1.0,0.76203996,2.0,0.8007906,2.0,0.7596524,2.0,0.79467404,2.0,0.79278386,2.0,0.79532456,2.0,0.8528767,2.0,0.7510417,2.0,0.78521,2.0,0.78538096,2.0,0.8533975,2.0,0.64166087,1.0,0.8055194,2.0,0.7892385,2.0,0.69094795,1.0,0.6768388,1.0,0.69838387,1.0,0.6305764,1.0,0.81665677,2.0,0.83804536,2.0,0.77894413,2.0,0.7991297,2.0,0.7835957,2.0,0.7574616,2.0,0.8479657,2.0,0.80635566,2.0,0.7285317,1.0,0.729449,1.0,0.77992827,2.0,0.7652128,2.0,2.0
0.8680494,2.0,0.6481696,1.0,0.8393085,2.0,0.86888754,2.0,0.8240557,2.0,0.6810185,1.0,0.7220919,1.0,0.71066403,1.0,0.74207187,1.0,0.9420958,2.0,0.8919941,2.0,0.75933164,2.0,0.76882786,2.0,0.68817854,1.0,0.7025342,1.0,0.6988077,1.0,0.8040734,2.0,0.7339022,1.0,0.70142525,1.0,0.7783023,2.0,0.73971623,1.0,0.9005219,2.0,0.75045997,2.0,0.6655829,1.0,0.7508513,2.0,0.7976646,2.0,0.7632568,2.0,0.7896521,2.0,0.7922723,2.0,0.79097605,2.0,0.9063055,2.0,0.7574531,2.0,0.7757151,2.0,0.78441757,2.0,0.856267,2.0,0.64789665,1.0,0.80517244,2.0,0.78980595,2.0,0.6857505,1.0,0.67860895,1.0,0.7000351,1.0,0.6303399,1.0,0.81268984,2.0,0.8357464,2.0,0.7778032,2.0,0.8003275,2.0,0.7861991,2.0,0.759196,2.0,0.83388543,2.0,0.80463165,2.0,0.7269625,1.0,0.72899854,1.0,0.7806319,2.0,0.7613711,2.0,2.0
0.8689665,2.0,0.64360917,1.0,0.84447414,2.0,0.87145394,2.0,0.82220906,2.0,0.6811443,1.0,0.7215124,1.0,0.70966613,1.0,0.7422778,1.0,0.94056726,2.0,0.8917518,2.0,0.7590167,2.0,0.76981115,2.0,0.68780875,1.0,0.7047188,1.0,0.69514817,1.0,0.8022503,2.0,0.73344445,1.0,0.70082057,1.0,0.7792117,2.0,0.7394422,1.0,0.900293,2.0,0.74932593,1.0,0.6628209,1.0,0.7517189,2.0,0.7926914,2.0,0.7626774,2.0,0.7922903,2.0,0.7910774,2.0,0.78719234,2.0,0.8976469,2.0,0.7551121,2.0,0.77509046,2.0,0.78610134,2.0,0.85826033,2.0,0.64783907,1.0,0.8046157,2.0,0.7903108,2.0,0.68038577,1.0,0.6784195,1.0,0.70069396,1.0,0.6303801,1.0,0.81058764,2.0,0.8352241,2.0,0.7799237,2.0,0.80135375,2.0,0.78538245,2.0,0.75911236,2.0,0.8347903,2.0,0.80371714,2.0,0.72755986,1.0,0.72881645,1.0,0.7800451,2.0,0.7628255,2.0,2.0
0.868683,2.0,0.63242203,1.0,0.82626665,2.0,0.8690706,2.0,0.82377625,2.0,0.67470974,1.0,0.7240485,1.0,0.71628034,1.0,0.73947054,1.0,0.9460916,2.0,0.8951312,2.0,0.7606541,2.0,0.7736354,2.0,0.6891523,1.0,0.70166636,1.0,0.695608,1.0,0.796389,2.0,0.72859776,1.0,0.70433176,1.0,0.7759404,2.0,0.7376316,1.0,0.9013839,2.0,0.7483008,1.0,0.6660891,1.0,0.7581795,2.0,0.7998091,2.0,0.7593108,2.0,0.7948323,2.0,0.79252326,2.0,0.79440135,2.0,0.85439044,2.0,0.7543819,2.0,0.78555286,2.0,0.7869297,2.0,0.85493296,2.0,0.64118326,1.0,0.80473846,2.0,0.7896198,2.0,0.6821279,1.0,0.67790073,1.0,0.6988089,1.0,0.62955755,1.0,0.814885,2.0,0.83906597,2.0,0.78026116,2.0,0.8010836,2.0,0.7845648,2.0,0.75697035,2.0,0.84447193,2.0,0.8055401,2.0,0.7267989,1.0,0.7299816,1.0,0.78023547,2.0,0.75906163,2.0,2.0
0.8690997,1.0,0.6501687,1.0,0.84944355,1.0,0.87330216,1.0,0.82412165,1.0,0.68127286,1.0,0.72481114,1.0,0.7106167,1.0,0.74154073,1.0,0.940825,1.0,0.8906572,1.0,0.75817883,1.0,0.7717323,1.0,0.68883526,1.0,0.7014818,1.0,0.6974676,1.0,0.8268077,1.0,0.7314332,1.0,0.7009386,1.0,0.78681123,1.0,0.7363759,1.0,0.9018754,1.0,0.7474641,1.0,0.6639215,1.0,0.7530524,1.0,0.7933181,1.0,0.758139,1.0,0.79277647,1.0,0.79097295,1.0,0.78508997,1.0,0.8938749,1.0,0.7522429,1.0,0.7726196,1.0,0.7889826,1.0,0.8589408,1.0,0.6484676,1.0,0.80425316,1.0,0.79025817,1.0,0.63768125,1.0,0.6805033,1.0,0.70059896,1.0,0.629527,1.0,0.8128515,1.0,0.83476377,1.0,0.77774274,1.0,0.8004027,1.0,0.7837475,1.0,0.75993913,1.0,0.8388651,1.0,0.8011646,1.0,0.7289746,1.0,0.7272551,1.0,0.77945983,1.0,0.7561712,1.0,0.0
0.86896765,2.0,0.63710123,1.0,0.82640254,2.0,0.86816996,2.0,0.82582283,2.0,0.6749001,1.0,0.723797,1.0,0.7160012,1.0,0.7408663,1.0,0.9452156,2.0,0.8929094,2.0,0.759462,2.0,0.7750075,2.0,0.68967175,1.0,0.7005512,1.0,0.7003702,1.0,0.8019616,2.0,0.73045003,1.0,0.7036371,1.0,0.7777587,2.0,0.73854285,1.0,0.9011448,2.0,0.7467553,1.0,0.6619967,1.0,0.75978637,2.0,0.7997043,2.0,0.7620411,2.0,0.79537195,2.0,0.793695,2.0,0.7991373,2.0,0.84772295,2.0,0.7533931,2.0,0.7821367,2.0,0.7915402,2.0,0.853709,2.0,0.6427976,1.0,0.8053054,2.0,0.78909886,2.0,0.6843823,1.0,0.6761755,1.0,0.6991066,1.0,0.630362,1.0,0.8173619,2.0,0.837664,2.0,0.7790346,2.0,0.798296,2.0,0.78440166,2.0,0.75763243,2.0,0.8457834,2.0,0.80576104,2.0,0.7302854,1.0,0.7299093,1.0,0.77990365,2.0,0.7529102,2.0,2.0
0.8736026,3.0,0.64827365,2.0,0.8284452,2.0,0.8641632,3.0,0.82501054,2.0,0.6715296,2.0,0.7237724,2.0,0.7145522,2.0,0.74037576,2.0,0.94709027,3.0,0.8963722,3.0,0.7583746,2.0,0.777176,2.0,0.6917976,2.0,0.70040846,2.0,0.7015641,2.0,0.787218,2.0,0.7237392,2.0,0.7043551,2.0,0.77406484,2.0,0.73512155,2.0,0.9012286,3.0,0.7392277,2.0,0.6632278,2.0,0.7717803,2.0,0.7983665,2.0,0.7667173,2.0,0.7969497,2.0,0.7942307,2.0,0.80526024,2.0,0.84355205,3.0,0.75271165,2.0,0.78822064,2.0,0.7967537,2.0,0.85164106,3.0,0.64100975,2.0,0.80664676,2.0,0.78875524,2.0,0.6922765,2.0,0.6817714,2.0,0.6986238,2.0,0.6302479,2.0,0.8165992,2.0,0.8365967,3.0,0.77857494,2.0,0.8004713,2.0,0.7832124,2.0,0.7557996,2.0,0.8497307,3.0,0.8045755,2.0,0.72740656,2.0,0.7306801,2.0,0.77850455,2.0,0.75240725,2.0,3.0
0.8672274,3.0,0.6389483,2.0,0.826012,2.0,0.8676067,3.0,0.8236158,2.0,0.6750079,2.0,0.7240359,2.0,0.7152129,2.0,0.74036473,2.0,0.9461582,3.0,0.89294267,3.0,0.7587475,2.0,0.7743901,2.0,0.68929857,2.0,0.7015146,2.0,0.6998952,2.0,0.801657,2.0,0.7299128,2.0,0.7046517,2.0,0.7783859,2.0,0.7360348,2.0,0.90065295,3.0,0.7483967,2.0,0.6679161,2.0,0.75004137,2.0,0.8018951,2.0,0.76458716,2.0,0.795511,2.0,0.7923951,2.0,0.79556555,2.0,0.84888667,3.0,0.75252056,2.0,0.7812373,2.0,0.79225355,2.0,0.85192966,3.0,0.6407514,2.0,0.8053116,2.0,0.7889979,2.0,0.6885985,2.0,0.6776388,2.0,0.6966446,2.0,0.6308802,2.0,0.8173516,2.0,0.8371072,3.0,0.7774403,2.0,0.7994462,2.0,0.7838006,2.0,0.75607973,2.0,0.84637797,3.0,0.8061975,2.0,0.7292663,2.0,0.7298845,2.0,0.78068906,2.0,0.76657647,2.0,3.0
0.8677658,3.0,0.63610476,2.0,0.82702374,2.0,0.8672883,3.0,0.82358205,2.0,0.67838347,2.0,0.7227179,2.0,0.71713626,2.0,0.74010944,2.0,0.9436541,3.0,0.8946016,3.0,0.7594067,2.0,0.77275914,2.0,0.68964875,2.0,0.7022357,2.0,0.6988958,2.0,0.8053963,2.0,0.72915244,2.0,0.7038796,2.0,0.776859,2.0,0.73675275,2.0,0.9009755,3.0,0.74910295,2.0,0.67020565,2.0,0.75328594,2.0,0.80101746,2.0,0.76609164,2.0,0.7958497,2.0,0.792915,2.0,0.78847104,2.0,0.86693954,3.0,0.7552464,2.0,0.78309214,2.0,0.7892627,2.0,0.85300905,3.0,0.6401374,2.0,0.80481297,2.0,0.7902047,2.0,0.70232165,2.0,0.6771738,2.0,0.6999921,2.0,0.62870973,2.0,0.81593096,2.0,0.83775777,3.0,0.77736515,2.0,0.7988507,2.0,0.78383565,2.0,0.7579635,2.0,0.83980954,3.0,0.8062046,2.0,0.7275596,2.0,0.72946084,2.0,0.7812522,2.0,0.76371235,2.0,3.0
0.8683111,1.0,0.6321102,1.0,0.8334374,1.0,0.86649376,1.0,0.8223184,1.0,0.6795827,1.0,0.72212946,1.0,0.7173657,1.0,0.7410648,1.0,0.9446664,1.0,0.8918933,1.0,0.75917995,1.0,0.77303636,1.0,0.690249,1.0,0.6996968,1.0,0.69995,1.0,0.80878335,1.0,0.72756433,1.0,0.7046954,1.0,0.7771348,1.0,0.73581016,1.0,0.90147346,1.0,0.74388075,1.0,0.6674533,1.0,0.7598947,1.0,0.7976945,1.0,0.76759696,1.0,0.7915128,1.0,0.79381627,1.0,0.79608816,1.0,0.878834,1.0,0.75611866,1.0,0.7792542,1.0,0.7841329,1.0,0.8571869,1.0,0.6436993,1.0,0.80478084,1.0,0.7904143,1.0,0.67837775,1.0,0.6801807,1.0,0.70057315,1.0,0.629319,1.0,0.8159715,1.0,0.83681405,1.0,0.77979153,1.0,0.7997187,1.0,0.78547233,1.0,0.75877553,1.0,0.8353096,1.0,0.80483085,1.0,0.73059446,1.0,0.7277618,1.0,0.7796736,1.0,0.7501152,1.0,1.0
