no1_pred,no1_score,no10_pred,no10_score,no10_aug_pred,no10_aug_score,no11_pred,no11_score,no11_aug_pred,no11_aug_score,no12_pred,no12_score,no12_aug_pred,no12_aug_score,no13_pred,no13_score,no13_aug_pred,no13_aug_score,no14_pred,no14_score,no14_aug_pred,no14_aug_score,no15_pred,no15_score,no15_aug_pred,no15_aug_score,no16_pred,no16_score,no16_aug_pred,no16_aug_score,no17_pred,no17_score,no17_aug_pred,no17_aug_score,no18_pred,no18_score,no18_aug_pred,no18_aug_score,no19_pred,no19_score,no19_aug_pred,no19_aug_score,no1_aug_pred,no1_aug_score,no2_pred,no2_score,no20_pred,no20_score,no20_aug_pred,no20_aug_score,no21_pred,no21_score,no21_aug_pred,no21_aug_score,no22_pred,no22_score,no22_aug_pred,no22_aug_score,no23_pred,no23_score,no23_aug_pred,no23_aug_score,no24_pred,no24_score,no24_aug_pred,no24_aug_score,no25_pred,no25_score,no25_aug_pred,no25_aug_score,no2_aug_pred,no2_aug_score,no3_pred,no3_score,no3_aug_pred,no3_aug_score,no4_pred,no4_score,no4_aug_pred,no4_aug_score,no5_pred,no5_score,no5_aug_pred,no5_aug_score,no6_pred,no6_score,no6_aug_pred,no6_aug_score,no7_pred,no7_score,no7_aug_pred,no7_aug_score,no8_pred,no8_score,no8_aug_pred,no8_aug_score,no9_pred,no9_score,no9_aug_pred,no9_aug_score,reliable_pred,reliable_score,reliable_aug_pred,reliable_aug_score,total_pred,total_score,total_aug_pred,total_aug_score,y
0.87064636,2.0,0.70527786,1.0,0.7130756,1.0,0.7049643,1.0,0.67013246,1.0,0.5968974,1.0,0.5554255,1.0,0.47041908,1.0,0.621653,1.0,0.8017676,2.0,0.83346343,2.0,0.67211086,1.0,0.6305863,1.0,0.6561097,1.0,0.6013736,1.0,0.60770917,1.0,0.6198793,1.0,0.6159463,1.0,0.601888,1.0,0.6109017,1.0,0.64790213,1.0,0.9114096,2.0,0.6482561,1.0,0.59830946,1.0,0.55457735,1.0,0.6252947,1.0,0.6639961,1.0,0.7070741,1.0,0.66519517,1.0,0.6488645,1.0,0.6011566,1.0,0.5363568,1.0,0.6269871,1.0,0.690263,1.0,0.68971586,1.0,0.65241796,1.0,0.6540006,1.0,0.675107,1.0,0.62462085,1.0,0.5987284,1.0,0.59620583,1.0,0.59600574,1.0,0.6591411,1.0,0.68052644,1.0,0.63395715,1.0,0.5692433,1.0,0.61876374,1.0,0.6402421,1.0,0.7016781,1.0,0.6920888,1.0,0.6457664,1.0,0.6232648,1.0,0.6051539,1.0,0.614747,1.0,2.0
0.87529886,1.0,0.6991446,1.0,0.71386766,1.0,0.7066916,1.0,0.67602056,1.0,0.59846485,1.0,0.51922536,1.0,0.4869963,0.0,0.59987074,1.0,0.80226713,1.0,0.8333755,1.0,0.67530626,1.0,0.6274477,1.0,0.65371066,1.0,0.5974943,1.0,0.59681547,1.0,0.6150903,1.0,0.6152991,1.0,0.5996026,1.0,0.6099174,1.0,0.64868087,1.0,0.9091661,1.0,0.64785683,1.0,0.6029912,1.0,0.5543655,1.0,0.62070096,1.0,0.666053,1.0,0.73539823,1.0,0.66780746,1.0,0.649485,1.0,0.6060871,1.0,0.53461146,1.0,0.6313572,1.0,0.68622607,1.0,0.6876152,1.0,0.64953035,1.0,0.6543521,1.0,0.67173624,1.0,0.6292727,1.0,0.60379183,1.0,0.58962476,1.0,0.5925147,1.0,0.64686227,1.0,0.6710302,1.0,0.63774264,1.0,0.57080555,1.0,0.62321746,1.0,0.6429285,1.0,0.7004121,1.0,0.69075006,1.0,0.65259755,1.0,0.6178421,1.0,0.6279551,1.0,0.5968315,1.0,1.0
0.8753793,3.0,0.7024154,2.0,0.7088183,2.0,0.7054564,2.0,0.6779441,2.0,0.5959157,2.0,0.50633353,2.0,0.47905356,1.0,0.59703064,2.0,0.80347353,2.0,0.83238155,2.0,0.67746323,2.0,0.6245766,2.0,0.6518917,2.0,0.6021517,2.0,0.59677595,2.0,0.61758256,2.0,0.6129122,2.0,0.59890044,2.0,0.60699224,2.0,0.6518097,2.0,0.914093,3.0,0.645329,2.0,0.6003619,2.0,0.5355999,2.0,0.62147397,2.0,0.6655769,2.0,0.7456614,2.0,0.6692057,2.0,0.65146697,2.0,0.6047627,2.0,0.5423422,2.0,0.63104355,2.0,0.6879514,2.0,0.6912138,2.0,0.6495171,2.0,0.65441656,2.0,0.6718507,2.0,0.6263918,2.0,0.60007566,2.0,0.58882374,2.0,0.5941642,2.0,0.63958573,2.0,0.67525077,2.0,0.63846064,2.0,0.5705275,2.0,0.6233958,2.0,0.64411926,2.0,0.698262,2.0,0.6914868,2.0,0.6507025,2.0,0.6160094,2.0,0.59435123,2.0,0.6137359,2.0,3.0
0.8707742,2.0,0.70497584,1.0,0.7128176,1.0,0.70346224,1.0,0.6689761,1.0,0.5955124,1.0,0.5423985,1.0,0.49114144,1.0,0.62083626,1.0,0.8061974,2.0,0.83223134,2.0,0.6732624,1.0,0.6272703,1.0,0.65684974,1.0,0.60243106,1.0,0.60682094,1.0,0.61992115,1.0,0.61279464,1.0,0.6023278,1.0,0.6091416,1.0,0.64931387,1.0,0.9112957,2.0,0.64631677,1.0,0.59995013,1.0,0.5580603,1.0,0.622765,1.0,0.66718185,1.0,0.7215385,1.0,0.6656865,1.0,0.6503204,1.0,0.60085875,1.0,0.5370197,1.0,0.62725383,1.0,0.6894324,1.0,0.68713045,1.0,0.65170544,1.0,0.6550649,1.0,0.6745738,1.0,0.6268922,1.0,0.60252625,1.0,0.59515107,1.0,0.59620494,1.0,0.65313077,1.0,0.67677975,1.0,0.63506544,1.0,0.57158935,1.0,0.6155536,1.0,0.6406199,1.0,0.7020091,1.0,0.69068384,1.0,0.64688885,1.0,0.6241032,1.0,0.62419546,1.0,0.60725194,1.0,2.0
0.87551713,2.0,0.7019165,1.0,0.71033597,1.0,0.7067909,1.0,0.6741113,1.0,0.59509933,1.0,0.5086088,1.0,0.486153,1.0,0.60186535,1.0,0.80091494,2.0,0.8328429,2.0,0.67650884,1.0,0.62415034,1.0,0.6522979,1.0,0.600024,1.0,0.59637755,1.0,0.61689967,1.0,0.6141157,1.0,0.59878945,1.0,0.6082234,1.0,0.6483153,1.0,0.9120288,2.0,0.64428973,1.0,0.5977394,1.0,0.55276734,1.0,0.6228613,1.0,0.66584176,1.0,0.7400897,1.0,0.6668741,1.0,0.6510474,1.0,0.6036528,1.0,0.5351538,1.0,0.63148177,1.0,0.68752384,1.0,0.690925,1.0,0.6481193,1.0,0.65483856,1.0,0.6723528,1.0,0.6265936,1.0,0.6019326,1.0,0.5869237,1.0,0.5955216,1.0,0.65221584,1.0,0.67232734,1.0,0.63640594,1.0,0.5717132,1.0,0.62349176,1.0,0.6449157,1.0,0.69876,1.0,0.6912565,1.0,0.6515752,1.0,0.6187386,1.0,0.6108787,1.0,0.6139844,1.0,2.0
0.8749994,2.0,0.70402616,1.0,0.70918363,1.0,0.70537096,1.0,0.6745947,1.0,0.59481215,1.0,0.5114297,1.0,0.48197895,1.0,0.5988979,1.0,0.80260646,2.0,0.833224,2.0,0.6760885,1.0,0.6242695,1.0,0.64981884,1.0,0.60020524,1.0,0.5942702,1.0,0.616255,1.0,0.6118009,1.0,0.599479,1.0,0.60534513,1.0,0.6498066,1.0,0.91152567,2.0,0.6442241,1.0,0.600164,1.0,0.5470668,1.0,0.62158936,1.0,0.6669748,1.0,0.74799585,1.0,0.6675505,1.0,0.6517765,1.0,0.6039051,1.0,0.5353765,1.0,0.63038534,1.0,0.68714315,1.0,0.6902529,1.0,0.64879256,1.0,0.6548461,1.0,0.6721003,1.0,0.6279199,1.0,0.6023381,1.0,0.59245133,1.0,0.5956186,1.0,0.6474711,1.0,0.67073995,1.0,0.63825864,1.0,0.5717601,1.0,0.6212637,1.0,0.6433532,1.0,0.7002856,1.0,0.69161534,1.0,0.65200853,1.0,0.6184828,1.0,0.6157211,1.0,0.6147867,1.0,2.0
0.8727502,2.0,0.70539564,1.0,0.71088904,1.0,0.702749,1.0,0.6674462,1.0,0.59615827,1.0,0.5401371,1.0,0.4871573,1.0,0.62171376,1.0,0.80277866,2.0,0.83280164,2.0,0.6720797,1.0,0.62952626,1.0,0.6542573,1.0,0.60330886,1.0,0.6020493,1.0,0.6170544,1.0,0.61134326,1.0,0.60371065,1.0,0.6072468,1.0,0.65108716,1.0,0.9117499,2.0,0.6463471,1.0,0.5971016,1.0,0.55544263,1.0,0.6226923,1.0,0.6673381,1.0,0.7253227,1.0,0.666528,1.0,0.6497593,1.0,0.5966703,1.0,0.5388286,1.0,0.62642556,1.0,0.6890807,1.0,0.688393,1.0,0.65135705,1.0,0.65581316,1.0,0.67335397,1.0,0.62769854,1.0,0.60181224,1.0,0.5951039,1.0,0.59707165,1.0,0.6500538,1.0,0.67773384,1.0,0.63523716,1.0,0.5718433,1.0,0.61739755,1.0,0.6381923,1.0,0.69763833,1.0,0.69094193,1.0,0.6463935,1.0,0.6236271,1.0,0.6138332,1.0,0.6031193,1.0,2.0
0.8720948,1.0,0.7020822,1.0,0.71001905,1.0,0.70426345,1.0,0.67939734,1.0,0.59853804,1.0,0.49010625,0.0,0.4961386,0.0,0.60477376,1.0,0.8028956,1.0,0.83455294,1.0,0.6773769,1.0,0.6230537,1.0,0.6533152,1.0,0.5974125,1.0,0.595695,1.0,0.6160058,1.0,0.6125405,1.0,0.59582007,1.0,0.6118526,1.0,0.6548888,1.0,0.9134688,1.0,0.6436619,1.0,0.60863453,1.0,0.5307837,1.0,0.61918265,1.0,0.666784,1.0,0.75451046,1.0,0.6707027,1.0,0.6503007,1.0,0.602978,1.0,0.5495839,1.0,0.6304382,1.0,0.68743664,1.0,0.6903422,1.0,0.64965624,1.0,0.6546525,1.0,0.6732824,1.0,0.62745667,1.0,0.6005347,1.0,0.5866316,1.0,0.5949311,1.0,0.63868654,1.0,0.67351466,1.0,0.6406867,1.0,0.5712565,1.0,0.6262409,1.0,0.6459832,1.0,0.6975193,1.0,0.69232446,1.0,0.6508386,1.0,0.61415666,1.0,0.6194874,1.0,0.60556006,1.0,0.0
0.8706831,2.0,0.7035144,1.0,0.71215254,1.0,0.70406395,1.0,0.66798097,1.0,0.59657806,1.0,0.5493709,1.0,0.48975343,1.0,0.6202969,1.0,0.8029628,2.0,0.8338417,2.0,0.6727651,1.0,0.63061166,1.0,0.65676504,1.0,0.60191464,1.0,0.60549253,1.0,0.6200194,1.0,0.6130165,1.0,0.6009239,1.0,0.6146236,1.0,0.64712954,1.0,0.9118899,2.0,0.6479267,1.0,0.5998899,1.0,0.5580262,1.0,0.6238808,1.0,0.66743064,1.0,0.7178332,1.0,0.6639138,1.0,0.6499642,1.0,0.6007768,1.0,0.5377122,1.0,0.6272626,1.0,0.6895818,1.0,0.69001126,1.0,0.6513205,1.0,0.6544116,1.0,0.67360663,1.0,0.624328,1.0,0.6030592,1.0,0.59575576,1.0,0.59598875,1.0,0.6537048,1.0,0.6796097,1.0,0.63295716,1.0,0.57070214,1.0,0.6162319,1.0,0.6412768,1.0,0.70032686,1.0,0.69092697,1.0,0.6476285,1.0,0.6236951,1.0,0.6098788,1.0,0.60264415,1.0,2.0
0.87001383,3.0,0.70476454,2.0,0.7120661,2.0,0.70395684,2.0,0.6674474,2.0,0.59612596,2.0,0.56423104,2.0,0.457646,1.0,0.6151721,2.0,0.80232257,2.0,0.8359151,3.0,0.6716386,2.0,0.6308728,2.0,0.6560861,2.0,0.60229117,2.0,0.6092229,2.0,0.6218696,2.0,0.61371577,2.0,0.6017615,2.0,0.61118245,2.0,0.649907,2.0,0.9133908,3.0,0.6468043,2.0,0.5930025,2.0,0.5587231,2.0,0.6221815,2.0,0.6683719,2.0,0.7069094,2.0,0.6634354,2.0,0.6473531,2.0,0.59931797,2.0,0.54156965,2.0,0.62607,2.0,0.6891518,2.0,0.6868737,2.0,0.652208,2.0,0.65664357,2.0,0.6743149,2.0,0.62647563,2.0,0.6000096,2.0,0.6002076,2.0,0.5982922,2.0,0.6664438,2.0,0.68050826,2.0,0.63429236,2.0,0.572039,2.0,0.61542696,2.0,0.64134276,2.0,0.70136005,2.0,0.69032395,2.0,0.6451248,2.0,0.6243628,2.0,0.6223685,2.0,0.60176826,2.0,3.0
0.8681391,3.0,0.70413977,2.0,0.71201974,2.0,0.7035793,2.0,0.6667261,2.0,0.59623015,2.0,0.5428342,2.0,0.48245513,1.0,0.6250861,2.0,0.8024184,2.0,0.83342147,3.0,0.6721228,2.0,0.62691325,2.0,0.6575248,2.0,0.60360426,2.0,0.6077157,2.0,0.6204034,2.0,0.61090356,2.0,0.60281634,2.0,0.6092741,2.0,0.64961046,2.0,0.91236216,3.0,0.6477393,2.0,0.6029477,2.0,0.55676514,2.0,0.6207995,2.0,0.6664377,2.0,0.72460026,2.0,0.66418743,2.0,0.6491537,2.0,0.59656316,2.0,0.53725296,2.0,0.6268863,2.0,0.68831223,2.0,0.68861437,2.0,0.6521252,2.0,0.6552733,2.0,0.674181,2.0,0.62523234,2.0,0.6022229,2.0,0.5924446,2.0,0.59665734,2.0,0.6569762,2.0,0.6775705,2.0,0.6332294,2.0,0.5709429,2.0,0.6176599,2.0,0.64258325,2.0,0.70029885,2.0,0.69177514,2.0,0.6469923,2.0,0.6238299,2.0,0.6202824,2.0,0.6057071,2.0,3.0
0.8725988,3.0,0.70276874,2.0,0.7116871,2.0,0.704479,2.0,0.66911954,2.0,0.59521013,2.0,0.5302839,2.0,0.49487275,1.0,0.6183034,2.0,0.80420417,2.0,0.8335623,3.0,0.67327935,2.0,0.62768877,2.0,0.65680945,2.0,0.60216504,2.0,0.6025891,2.0,0.61798126,2.0,0.61118186,2.0,0.6036198,2.0,0.6082295,2.0,0.64833736,2.0,0.9111278,3.0,0.6469796,2.0,0.59976286,2.0,0.55639005,2.0,0.62293196,2.0,0.6653486,2.0,0.73020416,2.0,0.66588354,2.0,0.65104103,2.0,0.6002423,2.0,0.5374844,2.0,0.6278352,2.0,0.6881288,2.0,0.6881621,2.0,0.64917594,2.0,0.65433913,2.0,0.6724229,2.0,0.6274818,2.0,0.60273266,2.0,0.5915322,2.0,0.5952964,2.0,0.65682924,2.0,0.67513007,2.0,0.63570404,2.0,0.5733892,2.0,0.62106854,2.0,0.6420911,2.0,0.7011723,2.0,0.69128287,2.0,0.6491561,2.0,0.6224449,2.0,0.6181953,2.0,0.6045241,2.0,3.0
0.872212,1.0,0.7024438,1.0,0.7120014,1.0,0.7043108,1.0,0.669793,1.0,0.5952775,1.0,0.5261665,1.0,0.49899933,0.0,0.61107105,1.0,0.80322266,1.0,0.8337135,1.0,0.67439145,1.0,0.62840116,1.0,0.6567235,1.0,0.60128826,1.0,0.6022728,1.0,0.6179425,1.0,0.6124422,1.0,0.60170674,1.0,0.60982096,1.0,0.6473961,1.0,0.91213065,1.0,0.6468665,1.0,0.6026072,1.0,0.55127096,1.0,0.62267,1.0,0.6664781,1.0,0.7259143,1.0,0.6665042,1.0,0.65299356,1.0,0.6116636,1.0,0.5333625,1.0,0.62972546,1.0,0.68849045,1.0,0.68922997,1.0,0.6484705,1.0,0.65539736,1.0,0.6714314,1.0,0.62568295,1.0,0.6010134,1.0,0.59329087,1.0,0.59450835,1.0,0.66027063,1.0,0.673255,1.0,0.6351807,1.0,0.57312006,1.0,0.6186415,1.0,0.63980526,1.0,0.7008359,1.0,0.6908697,1.0,0.6522359,1.0,0.62020147,1.0,0.6154666,1.0,0.6015769,1.0,1.0
